1778696538.468	close]	675	85	24	497	69	499	98	126	0	404
1778696538.502		452	71	22	305	54	308	79	129	0	200
1778696538.536		450	64	20	340	26	341	84	312	0	200
1778696538.570	close]	449	72	25	323	29	325	98	126	0	404
1778696538.604		511	63	22	313	113	314	79	129	0	200
1778696538.638		517	95	23	369	30	370	84	312	0	200
1778696538.672	close]	522	68	21	384	49	386	98	126	0	404
1778696538.707		520	64	20	364	72	365	79	129	0	200
1778696538.740		477	81	21	327	48	260	84	312	0	200
1778696538.775	close]	488	70	21	319	78	320	98	126	0	404
1778696538.809		769	121	29	584	35	587	79	129	0	200
1778696538.843		551	96	24	396	35	398	84	312	0	200
1778696538.877	close]	548	79	30	393	46	396	98	126	0	404
1778696538.911		507	74	22	363	48	363	79	129	0	200
1778696538.944		572	71	23	425	53	425	84	312	0	200
1778696538.978	close]	453	63	21	339	30	338	98	126	0	404
1778696539.012		475	72	22	248	133	249	79	129	0	200
1778696539.046		443	72	21	320	30	320	84	312	0	200
1778696539.080	close]	496	75	18	268	135	268	98	126	0	404
1778696539.113		597	83	22	448	44	455	79	129	0	200
1778696539.148		433	73	22	289	49	291	84	312	0	200
1778696539.182	close]	506	75	22	364	45	370	98	126	0	404
1778696539.214		526	69	19	399	39	400	79	129	0	200
1778696539.249		1653	100	23	1434	96	1436	84	312	0	200
1778696539.283	close]	645	87	23	462	73	465	98	126	0	404
1778696539.317		885	108	24	723	30	726	79	129	0	200
1778696539.351		530	67	18	400	45	401	84	312	0	200
1778696539.384	close]	569	105	29	390	45	394	98	126	0	404
